id,curriculo_id,registro_academico,nome,nome_normalizado,forma_ingresso_id,forma_evasao_id,data_matricula,data_conclusao,data_colacao,ira,created_at,updated_at
365,4,GRR06705353,Edvaldo De Freitas,EDVALDODEFREITAS,12,15,2019-03-13,,,0.659,2024-11-12 20:04:46.177191,2024-11-12 20:04:46.177208
366,4,GRR63422180,Olinda De Amorim,OLINDADEAMORIM,12,15,2018-01-12,,2024-05-03,0.8422,2024-11-12 20:04:46.182526,2024-11-12 20:04:46.182533
367,4,GRR29554942,Josilene Dos Passos,JOSILENEDOSPASSOS,12,5,2022-04-01,,,0.0,2024-11-12 20:04:42.906618,2024-11-12 20:04:42.906625
368,4,GRR49766350,Julia De Araujo,JULIADEARAUJO,12,15,2019-01-17,,,0.4484,2024-11-12 20:04:46.187594,2024-11-12 20:04:46.187601
369,4,GRR09519750,Aline Carneiro,ALINECARNEIRO,10,15,2019-01-31,,2024-05-03,0.865,2024-11-12 20:04:46.198222,2024-11-12 20:04:46.198230
370,4,GRR44224982,Ivonete Dias,IVONETEDIAS,10,15,2020-02-14,,,0.7926,2024-11-12 20:04:46.203178,2024-11-12 20:04:46.203185
371,5,GRR13245223,Jonas Faria,JONASFARIA,12,15,2023-03-03,,,0.4256,2024-11-12 20:04:46.214072,2024-11-12 20:04:46.214080
372,3,GRR36531631,Sandro Vargas,SANDROVARGAS,12,9,2016-01-08,2022-09-17,2023-02-24,0.6737,2024-11-12 20:04:42.932518,2024-11-12 20:04:42.932527
373,3,GRR06482103,Elane Dantas,ELANEDANTAS,10,15,2015-03-03,,,0.4979,2024-11-12 20:04:46.245305,2024-11-12 20:04:46.245312
374,4,GRR24614632,Eric Melo,ERICMELO,10,15,2020-02-14,,,0.2905,2024-11-12 20:04:46.250325,2024-11-12 20:04:46.250332
375,4,GRR67738667,Mariane Pedroso,MARIANEPEDROSO,12,15,2020-01-25,,,0.8445,2024-11-12 20:04:46.255321,2024-11-12 20:04:46.255329
376,4,GRR97088755,Edmar Fonseca,EDMARFONSECA,10,5,2021-09-20,,,0.0,2024-11-12 20:04:42.953123,2024-11-12 20:04:42.953132
377,4,GRR50212047,Ingrid Pessoa,INGRIDPESSOA,12,15,2021-10-20,,,0.6767,2024-11-12 20:04:42.958642,2024-11-12 20:04:42.958650
378,4,GRR55863697,Josias Das Chagas,JOSIASDASCHAGAS,12,15,2022-04-01,,,0.3151,2024-11-12 20:04:46.260712,2024-11-12 20:04:46.260720
379,4,GRR32375363,Giovana Nogueira,GIOVANANOGUEIRA,12,1,2021-09-20,,,0.0455,2024-11-12 20:04:42.968450,2024-11-12 20:04:42.968458
380,4,GRR73247137,Valdivino Camargo,VALDIVINOCAMARGO,12,4,2018-01-12,,,0.7333,2024-11-12 20:04:42.973104,2024-11-12 20:04:42.973111
381,4,GRR92455941,Victor Bueno,VICTORBUENO,10,15,2020-02-14,,,0.6531,2024-11-12 20:04:46.270640,2024-11-12 20:04:46.270647
382,4,GRR67506286,Irma Barros,IRMABARROS,12,15,2020-01-25,,,0.653,2024-11-12 20:04:46.276501,2024-11-12 20:04:46.276510
383,4,GRR05163419,Patricia Paiva,PATRICIAPAIVA,10,15,2017-03-03,,,0.3851,2024-11-12 20:04:46.281612,2024-11-12 20:04:46.281620
384,4,GRR73711248,Edson Ferreira,EDSONFERREIRA,12,15,2019-01-17,,,0.8181,2024-11-12 20:04:46.286808,2024-11-12 20:04:46.286816
385,4,GRR13263334,Rosa Simao,ROSASIMAO,12,15,2022-04-01,,,0.821,2024-11-12 20:04:46.291546,2024-11-12 20:04:46.291553
386,4,GRR45406181,Janio Farias,JANIOFARIAS,12,4,2018-01-12,,,0.4938,2024-11-12 20:04:43.007868,2024-11-12 20:04:43.007876
387,4,GRR63005125,Zenilda Correia,ZENILDACORREIA,9,2,2021-09-20,,,0.0,2024-11-12 20:04:43.013067,2024-11-12 20:04:43.013074
388,4,GRR92967139,Valdelice De Carvalho,VALDELICEDECARVALHO,12,4,2019-01-17,,,0.9109,2024-11-12 20:04:43.018139,2024-11-12 20:04:43.018147
389,4,GRR27882501,Jurandir Mattos,JURANDIRMATTOS,12,15,2019-02-26,,,0.8337,2024-11-12 20:04:43.023473,2024-11-12 20:04:43.023481
390,4,GRR75713690,Katia Azevedo,KATIAAZEVEDO,12,4,2018-03-01,,,0.1792,2024-11-12 20:04:43.028976,2024-11-12 20:04:43.028984
391,5,GRR75446465,Cecilia Couto,CECILIACOUTO,12,15,2023-03-03,,,0.81,2024-11-12 20:04:46.296888,2024-11-12 20:04:46.296897
392,4,GRR69620388,Elizete Rangel,ELIZETERANGEL,12,15,2017-01-12,,2023-07-14,0.7707,2024-11-12 20:04:43.039121,2024-11-12 20:04:43.039128
393,3,GRR53132747,Reginaldo Moraes,REGINALDOMORAES,10,9,2016-01-19,2022-05-07,2022-07-18,0.788,2024-11-12 20:04:43.044608,2024-11-12 20:04:43.044617
394,4,GRR68717851,Jaime De Aguiar,JAIMEDEAGUIAR,12,15,2020-02-15,,,0.7936,2024-11-12 20:04:46.302368,2024-11-12 20:04:46.302376
395,4,GRR64849888,Marcus De Carvalho,MARCUSDECARVALHO,12,15,2022-05-18,,,0.7262,2024-11-12 20:04:46.309527,2024-11-12 20:04:46.309535
396,4,GRR17342279,Ivanilde Gouveia,IVANILDEGOUVEIA,12,15,2019-01-17,,,0.71,2024-11-12 20:04:46.314470,2024-11-12 20:04:46.314479
397,4,GRR28301782,Estefani Portela,ESTEFANIPORTELA,10,15,2022-03-28,,,0.8227,2024-11-12 20:04:46.320947,2024-11-12 20:04:46.320956
398,3,GRR12868816,Emily Santana,EMILYSANTANA,12,9,2015-01-09,2022-05-07,2022-07-18,0.5881,2024-11-12 20:04:43.070707,2024-11-12 20:04:43.070716
399,4,GRR63243667,Rosalina Rodriguês,ROSALINARODRIGUES,10,15,2019-01-31,,,0.8721,2024-11-12 20:04:43.076295,2024-11-12 20:04:43.076303
400,4,GRR17505507,Micael Simoes,MICAELSIMOES,12,15,2019-03-13,,,0.7424,2024-11-12 20:04:46.327307,2024-11-12 20:04:46.327317
401,4,GRR37989093,Elisabeth Dourado,ELISABETHDOURADO,10,15,2021-09-20,,,0.781,2024-11-12 20:04:46.332608,2024-11-12 20:04:46.332615
402,4,GRR50516910,Cleuza Marcondes,CLEUZAMARCONDES,12,15,2019-01-17,,,0.5645,2024-11-12 20:04:46.337330,2024-11-12 20:04:46.337337
403,4,GRR19720942,Ruth De Campos,RUTHDECAMPOS,12,1,2020-01-25,,,0.92,2024-11-12 20:04:43.096452,2024-11-12 20:04:43.096460
404,3,GRR07877611,Samanta Holanda,SAMANTAHOLANDA,12,1,2013-02-01,,,0.3999,2024-11-12 20:04:43.101706,2024-11-12 20:04:43.101714
405,3,GRR25333517,Caue Barboza,CAUEBARBOZA,10,9,2016-02-12,2022-05-07,2022-07-18,0.7241,2024-11-12 20:04:43.107123,2024-11-12 20:04:43.107131
406,3,GRR85900830,Karine Cunha,KARINECUNHA,12,15,2016-01-08,,,0.5279,2024-11-12 20:04:46.343026,2024-11-12 20:04:46.343034
407,4,GRR88279239,Cezar Alcantara,CEZARALCANTARA,12,15,2019-01-17,,,0.7496,2024-11-12 20:04:46.353066,2024-11-12 20:04:46.353073
408,4,GRR74910108,Mariza Fonseca,MARIZAFONSECA,12,9,2017-01-12,2022-05-07,2022-07-18,0.8677,2024-11-12 20:04:43.121671,2024-11-12 20:04:43.121680
409,4,GRR84117090,Paloma De Melo,PALOMADEMELO,11,1,2019-02-15,,,0.2473,2024-11-12 20:04:43.127020,2024-11-12 20:04:43.127028
410,3,GRR72559115,Valter Neto,VALTERNETO,9,11,2015-01-01,,,0.1938,2024-11-12 20:04:43.131985,2024-11-12 20:04:43.131992
411,3,GRR46750262,Cristiane Cunha,CRISTIANECUNHA,9,15,2016-12-09,,,0.1017,2024-11-12 20:04:46.358025,2024-11-12 20:04:46.358032
412,4,GRR79809357,Luciane Ferraz,LUCIANEFERRAZ,10,5,2021-09-20,,,0.0,2024-11-12 20:04:43.142510,2024-11-12 20:04:43.142519
413,4,GRR94616642,Talia Gonzaga,TALIAGONZAGA,12,15,2019-01-17,,,0.4996,2024-11-12 20:04:46.363617,2024-11-12 20:04:46.363626
414,5,GRR43758736,Lidia Fontes,LIDIAFONTES,12,10,2023-03-03,,,0.0,2024-11-12 20:04:43.152613,2024-11-12 20:04:43.152620
415,4,GRR15897367,Enzo Albuquerque,ENZOALBUQUERQUE,10,5,2022-03-28,,,0.9875,2024-11-12 20:04:43.157517,2024-11-12 20:04:43.157524
416,4,GRR32147526,Isabela Fraga,ISABELAFRAGA,12,15,2019-01-17,,,0.8618,2024-11-12 20:04:46.368780,2024-11-12 20:04:46.368787
417,4,GRR84255025,Gleice Dos Santos,GLEICEDOSSANTOS,12,15,2019-01-17,,,0.3329,2024-11-12 20:04:43.167998,2024-11-12 20:04:43.168006
418,4,GRR45083499,Marcilene Alves,MARCILENEALVES,12,15,2019-01-17,,,0.6858,2024-11-12 20:04:46.374196,2024-11-12 20:04:46.374204
419,4,GRR50975522,Nivaldo Leao,NIVALDOLEAO,12,15,2020-01-25,,,0.8763,2024-11-12 20:04:46.379063,2024-11-12 20:04:46.379070
420,4,GRR32832030,Elvira Messias,ELVIRAMESSIAS,12,15,2021-09-20,,,0.2054,2024-11-12 20:04:46.384124,2024-11-12 20:04:46.384131
421,4,GRR74148711,Roque Teixeira,ROQUETEIXEIRA,10,1,2019-01-31,,,0.2826,2024-11-12 20:04:43.187764,2024-11-12 20:04:43.187771
422,3,GRR47558577,Diogo Caldas,DIOGOCALDAS,10,9,2015-02-19,2023-02-25,2023-04-14,0.642,2024-11-12 20:04:43.196011,2024-11-12 20:04:43.196019
423,4,GRR40147961,Wesley Lins,WESLEYLINS,12,4,2017-01-12,,,0.0,2024-11-12 20:04:43.201105,2024-11-12 20:04:43.201113
424,4,GRR21182643,Carolina Aquino,CAROLINAAQUINO,12,1,2017-01-12,,,0.8247,2024-11-12 20:04:43.206844,2024-11-12 20:04:43.206852
425,3,GRR17782503,Leonice Mariano,LEONICEMARIANO,12,9,2014-02-28,2021-12-18,2022-03-25,0.4675,2024-11-12 20:04:43.212753,2024-11-12 20:04:43.212761
426,5,GRR60634486,Kleber De Lima,KLEBERDELIMA,12,15,2023-03-03,,,0.4788,2024-11-12 20:04:46.388913,2024-11-12 20:04:46.388931
427,3,GRR20526759,Vilmar Monteiro,VILMARMONTEIRO,12,9,2016-01-08,2022-09-17,2023-02-24,0.8276,2024-11-12 20:04:43.223125,2024-11-12 20:04:43.223132
428,3,GRR90378969,Leticia Jardim,LETICIAJARDIM,10,9,2016-02-12,2021-12-18,2022-03-25,0.7682,2024-11-12 20:04:43.228430,2024-11-12 20:04:43.228438
429,4,GRR84292110,Mirela Sales,MIRELASALES,12,1,2017-01-12,,,0.5161,2024-11-12 20:04:43.234017,2024-11-12 20:04:43.234026
430,4,GRR55995089,Teresa De Araujo,TERESADEARAUJO,12,15,2020-01-25,,,0.8282,2024-11-12 20:04:43.239469,2024-11-12 20:04:43.239477
431,4,GRR78822459,Leonardo Botelho,LEONARDOBOTELHO,12,1,2021-09-20,,,0.3318,2024-11-12 20:04:43.245069,2024-11-12 20:04:43.245076
432,4,GRR22782135,Mara Costa,MARACOSTA,12,15,2021-09-20,,,0.4696,2024-11-12 20:04:46.396511,2024-11-12 20:04:46.396519
433,3,GRR58952173,Leonardo Prado,LEONARDOPRADO,12,15,2015-01-09,,,0.5815,2024-11-12 20:04:43.255013,2024-11-12 20:04:43.255020
434,3,GRR28022922,Sergio Portela,SERGIOPORTELA,9,11,2015-01-01,,,0.0,2024-11-12 20:04:43.260763,2024-11-12 20:04:43.260772
435,4,GRR76312177,Edivan Farias,EDIVANFARIAS,12,15,2022-04-01,,,0.711,2024-11-12 20:04:46.402088,2024-11-12 20:04:46.402095
436,4,GRR05744441,Ismael Dutra,ISMAELDUTRA,12,15,2017-01-12,,,0.5325,2024-11-12 20:04:46.407968,2024-11-12 20:04:46.407977
437,4,GRR92595624,Silas De Lourdes,SILASDELOURDES,12,15,2022-04-01,,,0.7356,2024-11-12 20:04:46.413518,2024-11-12 20:04:46.413526
438,4,GRR36509421,Sheila Azevedo,SHEILAAZEVEDO,12,15,2022-04-01,,,0.8224,2024-11-12 20:04:46.419036,2024-11-12 20:04:46.419043
439,5,GRR39480373,Adalberto Campos,ADALBERTOCAMPOS,12,15,2023-03-03,,,0.8889,2024-11-12 20:04:46.424144,2024-11-12 20:04:46.424152
440,4,GRR97086371,Marcus Maia,MARCUSMAIA,10,1,2021-09-20,,,0.13,2024-11-12 20:04:43.292073,2024-11-12 20:04:43.292081
441,4,GRR76802687,Geni Barbosa,GENIBARBOSA,10,15,2018-01-29,,,0.6518,2024-11-12 20:04:46.429306,2024-11-12 20:04:46.429314
442,4,GRR17672692,Adalberto Mello,ADALBERTOMELLO,22,1,2020-01-28,,,0.36,2024-11-12 20:04:43.304542,2024-11-12 20:04:43.304552
443,4,GRR92911481,Valter Correa,VALTERCORREA,10,15,2022-03-28,,,0.8728,2024-11-12 20:04:46.440288,2024-11-12 20:04:46.440296
444,3,GRR36155240,Isac Rocha,ISACROCHA,12,9,2017-01-12,2020-09-26,2021-04-09,0.934,2024-11-12 20:04:43.316652,2024-11-12 20:04:43.316659
445,4,GRR86528384,Alcides Oliveira,ALCIDESOLIVEIRA,12,15,2022-04-01,,,0.7732,2024-11-12 20:04:46.445297,2024-11-12 20:04:46.445304
446,3,GRR27829162,Wallace Matos,WALLACEMATOS,12,9,2012-02-14,2021-07-22,2021-08-27,0.4568,2024-11-12 20:04:43.327439,2024-11-12 20:04:43.327448
447,4,GRR65192107,Oswaldo Aguiar,OSWALDOAGUIAR,12,15,2022-04-01,,,0.8561,2024-11-12 20:04:46.450341,2024-11-12 20:04:46.450348
448,4,GRR68937386,Jenifer De Aguiar,JENIFERDEAGUIAR,12,12,2018-01-12,,,0.0,2024-11-12 20:04:43.338231,2024-11-12 20:04:43.338238
449,4,GRR55079577,Jesus Do Socorro,JESUSDOSOCORRO,12,1,2018-01-12,,,0.3647,2024-11-12 20:04:43.343627,2024-11-12 20:04:43.343635
450,3,GRR14859274,Ludmila Matos,LUDMILAMATOS,12,1,2016-01-08,,,0.3942,2024-11-12 20:04:43.349576,2024-11-12 20:04:43.349584
451,3,GRR89277725,Nadia Barbosa,NADIABARBOSA,12,15,2016-01-08,,,0.1225,2024-11-12 20:04:46.455376,2024-11-12 20:04:46.455384
452,4,GRR14775675,Kevin Araújo,KEVINARAUJO,12,4,2021-09-20,,,0.7019,2024-11-12 20:04:43.360318,2024-11-12 20:04:43.360326
453,4,GRR25397984,Maciel Reis,MACIELREIS,12,15,2019-01-17,,2024-05-03,0.7713,2024-11-12 20:04:46.460810,2024-11-12 20:04:46.460818
454,4,GRR02546024,Leticia Pedroso,LETICIAPEDROSO,12,15,2017-01-12,,,0.609,2024-11-12 20:04:46.465978,2024-11-12 20:04:46.465985
455,4,GRR61671734,Nazare Novaes,NAZARENOVAES,12,15,2021-09-20,,,0.8842,2024-11-12 20:04:46.470895,2024-11-12 20:04:46.470902
456,4,GRR21867479,Elizeu De Lourdes,ELIZEUDELOURDES,12,15,2021-09-20,,,0.6008,2024-11-12 20:04:46.476365,2024-11-12 20:04:46.476374
457,4,GRR34697756,Emily Tenorio,EMILYTENORIO,12,15,2022-04-01,,,0.742,2024-11-12 20:04:46.481749,2024-11-12 20:04:46.481758
458,4,GRR67863034,Natalia Da Rocha,NATALIADAROCHA,10,15,2020-02-03,,,0.2111,2024-11-12 20:04:46.486695,2024-11-12 20:04:46.486703
459,5,GRR49063410,Elizangela Motta,ELIZANGELAMOTTA,10,15,2023-03-17,,,0.2656,2024-11-12 20:04:46.491649,2024-11-12 20:04:46.491656
460,5,GRR05593781,Kely Sanches,KELYSANCHES,12,15,2023-03-03,,,0.507,2024-11-12 20:04:46.497107,2024-11-12 20:04:46.497116
461,5,GRR60189455,Cleusa Passos,CLEUSAPASSOS,12,15,2023-03-03,,,0.8755,2024-11-12 20:04:46.502571,2024-11-12 20:04:46.502579
462,4,GRR21040943,Luzia Antunes,LUZIAANTUNES,12,15,2020-01-25,,,0.73,2024-11-12 20:04:46.509068,2024-11-12 20:04:46.509078
463,4,GRR53969249,Susana Morais,SUSANAMORAIS,12,15,2022-04-01,,,0.6254,2024-11-12 20:04:46.514847,2024-11-12 20:04:46.514855
464,4,GRR28480913,Severino Sobrinho,SEVERINOSOBRINHO,12,15,2018-01-12,,,0.742,2024-11-12 20:04:43.535506,2024-11-12 20:04:43.535514
465,4,GRR80378991,Givanildo Paz,GIVANILDOPAZ,12,9,2017-01-12,2022-05-07,2022-07-18,0.7697,2024-11-12 20:04:43.541166,2024-11-12 20:04:43.541173
466,4,GRR88783988,Ivanete De Souza,IVANETEDESOUZA,12,15,2021-10-20,,,0.4947,2024-11-12 20:04:46.519945,2024-11-12 20:04:46.519952
467,4,GRR41760639,Anne Franca,ANNEFRANCA,12,1,2017-01-12,,,0.1042,2024-11-12 20:04:43.551318,2024-11-12 20:04:43.551325
468,4,GRR46967823,Paula Tomaz,PAULATOMAZ,9,9,2016-12-09,2022-09-17,2023-02-24,0.7995,2024-11-12 20:04:43.556623,2024-11-12 20:04:43.556631
469,3,GRR54317343,Welington Brasil,WELINGTONBRASIL,9,15,2016-01-01,,,0.5749,2024-11-12 20:04:46.525119,2024-11-12 20:04:46.525128
470,5,GRR51024478,Roseli Messias,ROSELIMESSIAS,12,15,2023-03-03,,,0.789,2024-11-12 20:04:46.531457,2024-11-12 20:04:46.531466
471,4,GRR54784503,Emily Santos,EMILYSANTOS,10,15,2020-02-14,,,0.8305,2024-11-12 20:04:46.541568,2024-11-12 20:04:46.541576
472,4,GRR60769458,Carlos Flores,CARLOSFLORES,12,15,2022-04-01,,,0.7945,2024-11-12 20:04:46.546348,2024-11-12 20:04:46.546355
473,4,GRR11474723,Maycon De Jesus,MAYCONDEJESUS,12,15,2022-05-18,,,0.7168,2024-11-12 20:04:46.551838,2024-11-12 20:04:46.551846
474,4,GRR58187877,Paula Messias,PAULAMESSIAS,12,15,2019-01-17,,,0.6579,2024-11-12 20:04:46.562244,2024-11-12 20:04:46.562251
475,4,GRR08813434,Bernardo Novaes,BERNARDONOVAES,9,15,2018-12-05,,,0.4765,2024-11-12 20:04:46.567020,2024-11-12 20:04:46.567027
476,4,GRR10553510,Creusa De Araujo,CREUSADEARAUJO,12,15,2022-04-01,,,0.5873,2024-11-12 20:04:46.571896,2024-11-12 20:04:46.571903
477,3,GRR19251919,Jesus Lins,JESUSLINS,10,9,2015-02-19,2023-02-25,2023-04-14,0.5568,2024-11-12 20:04:43.604479,2024-11-12 20:04:43.604487
478,4,GRR32248478,Ian Macedo,IANMACEDO,12,10,2020-01-25,,,0.0,2024-11-12 20:04:43.609980,2024-11-12 20:04:43.609988
479,4,GRR47574679,Damiana Sousa,DAMIANASOUSA,9,11,2020-02-27,,,0.0,2024-11-12 20:04:43.614975,2024-11-12 20:04:43.614981
480,4,GRR45339272,Monica De Paiva,MONICADEPAIVA,12,15,2020-01-25,,,0.665,2024-11-12 20:04:46.577157,2024-11-12 20:04:46.577165
481,4,GRR04562425,Mariza Borba,MARIZABORBA,12,15,2017-01-12,,,0.6143,2024-11-12 20:04:43.625285,2024-11-12 20:04:43.625293
482,4,GRR92485310,Andressa Do Socorro,ANDRESSADOSOCORRO,12,15,2020-02-15,,,0.4304,2024-11-12 20:04:46.582227,2024-11-12 20:04:46.582234
483,4,GRR16960057,Severina De Albuquerque,SEVERINADEALBUQUERQUE,12,12,2018-01-12,,,0.4327,2024-11-12 20:04:43.635772,2024-11-12 20:04:43.635780
484,3,GRR94338680,Yara Araújo,YARAARAUJO,12,15,2016-03-11,,,0.322,2024-11-12 20:04:46.586974,2024-11-12 20:04:46.586980
485,3,GRR95322969,Kleber Perreira,KLEBERPERREIRA,10,15,2015-02-19,,,0.4977,2024-11-12 20:04:46.592407,2024-11-12 20:04:46.592416
486,3,GRR23992402,Andrea Almeida,ANDREAALMEIDA,12,9,2016-01-08,2022-05-07,2022-07-18,0.8767,2024-11-12 20:04:43.652775,2024-11-12 20:04:43.652783
487,4,GRR77835413,Manuel Do Amaral,MANUELDOAMARAL,12,15,2021-09-20,,,0.6807,2024-11-12 20:04:46.597546,2024-11-12 20:04:46.597554
488,4,GRR44472981,Cecilia Pinto,CECILIAPINTO,12,4,2017-01-12,,,0.5146,2024-11-12 20:04:43.662959,2024-11-12 20:04:43.662966
489,3,GRR80390908,Amaro Arruda,AMAROARRUDA,12,9,2014-01-09,2022-05-07,2022-07-18,0.4932,2024-11-12 20:04:43.668706,2024-11-12 20:04:43.668715
490,3,GRR33542802,Osvaldo De Barros,OSVALDODEBARROS,9,4,2017-01-01,,,0.0,2024-11-12 20:04:43.674402,2024-11-12 20:04:43.674410
491,4,GRR34048294,Cleidiane Souto,CLEIDIANESOUTO,12,15,2021-09-20,,,0.8208,2024-11-12 20:04:46.612550,2024-11-12 20:04:46.612557
492,4,GRR35020968,Rian Mattos,RIANMATTOS,12,15,2021-10-05,,,0.6282,2024-11-12 20:04:46.618003,2024-11-12 20:04:46.618011
493,4,GRR93017254,Cleuza Bezerra,CLEUZABEZERRA,12,10,2020-01-25,,,0.0,2024-11-12 20:04:43.689634,2024-11-12 20:04:43.689642
494,4,GRR54563299,Ivonete Souto,IVONETESOUTO,10,15,2019-02-15,,,0.4591,2024-11-12 20:04:43.695080,2024-11-12 20:04:43.695088
495,4,GRR40251959,Sidney Fonseca,SIDNEYFONSECA,10,15,2021-09-20,,,0.903,2024-11-12 20:04:46.625823,2024-11-12 20:04:46.625832
496,4,GRR46342820,Lilian Mariano,LILIANMARIANO,12,1,2021-09-20,,,0.58,2024-11-12 20:04:43.704950,2024-11-12 20:04:43.704958
497,4,GRR92623034,Marivaldo Santos,MARIVALDOSANTOS,12,15,2017-03-03,,,0.6591,2024-11-12 20:04:46.631597,2024-11-12 20:04:46.631605
498,4,GRR04142775,Virginia Do Rosario,VIRGINIADOROSARIO,12,15,2022-05-18,,,0.568,2024-11-12 20:04:46.637006,2024-11-12 20:04:46.637014
499,4,GRR17581359,Marcelo Pereira da Silva,MARCELOPEREIRADASILVA,12,15,2019-01-17,,2024-05-03,0.8038,2024-11-12 20:04:46.643088,2024-11-12 20:04:46.643097
500,4,GRR62152132,Aroldo Faria,AROLDOFARIA,10,15,2019-02-15,,,0.4053,2024-11-12 20:04:43.725374,2024-11-12 20:04:43.725381
501,4,GRR62109141,Eva Costa,EVACOSTA,12,15,2022-04-26,,,0.4744,2024-11-12 20:04:43.730709,2024-11-12 20:04:43.730718
502,4,GRR18673678,Rosenilda Da Fonseca,ROSENILDADAFONSECA,12,15,2020-01-25,,,0.2535,2024-11-12 20:04:46.648258,2024-11-12 20:04:46.648266
503,4,GRR10756695,Albertina Henrique da Silva,ALBERTINAHENRIQUEDASILVA,10,15,2022-03-28,,,0.8656,2024-11-12 20:04:46.653373,2024-11-12 20:04:46.653380
504,4,GRR47671371,Gustavo De Albuquerque,GUSTAVODEALBUQUERQUE,12,15,2021-09-20,,,0.6151,2024-11-12 20:04:46.658494,2024-11-12 20:04:46.658502
505,4,GRR10638185,Bernardo Leao,BERNARDOLEAO,10,15,2020-02-03,,,0.6847,2024-11-12 20:04:46.664134,2024-11-12 20:04:46.664142
506,3,GRR50360589,Givanildo Da Luz,GIVANILDODALUZ,12,15,2017-01-12,,2024-05-03,0.6668,2024-11-12 20:04:46.669786,2024-11-12 20:04:46.669794
507,4,GRR92345994,Raphael Menezes,RAPHAELMENEZES,9,1,2020-02-27,,,0.0706,2024-11-12 20:04:43.762012,2024-11-12 20:04:43.762020
508,4,GRR11198291,Cicero Pimentel,CICEROPIMENTEL,12,15,2021-09-20,,,0.5339,2024-11-12 20:04:46.674745,2024-11-12 20:04:46.674753
509,3,GRR43516118,Ernesto Neves,ERNESTONEVES,10,15,2018-02-21,,,0.0962,2024-11-12 20:04:46.680122,2024-11-12 20:04:46.680130
510,3,GRR14605183,Luciano Bento,LUCIANOBENTO,12,15,2017-01-12,,2024-05-03,0.755,2024-11-12 20:04:46.691299,2024-11-12 20:04:46.691307
511,4,GRR75507030,Angela De Sena,ANGELADESENA,12,1,2017-01-12,,,0.3293,2024-11-12 20:04:43.785864,2024-11-12 20:04:43.785871
512,4,GRR67505613,Alexandro Lourenço,ALEXANDROLOURENCO,12,15,2018-01-12,,,0.6094,2024-11-12 20:04:46.701800,2024-11-12 20:04:46.701807
513,4,GRR10358402,Angelita De Sena,ANGELITADESENA,12,15,2022-04-01,,,0.7126,2024-11-12 20:04:46.706802,2024-11-12 20:04:46.706809
514,4,GRR21311561,Adao Pedrosa,ADAOPEDROSA,12,15,2020-01-25,,,0.8038,2024-11-12 20:04:46.712458,2024-11-12 20:04:46.712466
515,4,GRR32024343,Ilma Pinheiro,ILMAPINHEIRO,12,15,2022-04-01,,,0.5151,2024-11-12 20:04:46.717584,2024-11-12 20:04:46.717591
516,4,GRR33199135,Mariana Costa,MARIANACOSTA,10,15,2018-01-29,,,0.3813,2024-11-12 20:04:43.812195,2024-11-12 20:04:43.812202
517,4,GRR90303768,Angelina Domingos,ANGELINADOMINGOS,12,4,2021-09-20,,,0.9122,2024-11-12 20:04:43.816904,2024-11-12 20:04:43.816911
518,4,GRR59246926,Almir Da Silva,ALMIRDASILVA,12,15,2020-01-25,,,0.8987,2024-11-12 20:04:46.722517,2024-11-12 20:04:46.722802
519,4,GRR86917367,Ivanete Do Prado,IVANETEDOPRADO,12,4,2021-09-20,,,0.91,2024-11-12 20:04:43.827588,2024-11-12 20:04:43.827596
520,4,GRR62406888,Mauro De Sa,MAURODESA,9,15,2018-12-05,,,0.7252,2024-11-12 20:04:46.734169,2024-11-12 20:04:46.734176
521,4,GRR83747977,Benedita De Mello,BENEDITADEMELLO,10,15,2018-02-21,,,0.7087,2024-11-12 20:04:46.739495,2024-11-12 20:04:46.739502
522,5,GRR76401396,Irani Henrique,IRANIHENRIQUE,12,15,2023-03-03,,,0.8625,2024-11-12 20:04:46.744858,2024-11-12 20:04:46.744865
523,4,GRR11063615,Ivana De Sales,IVANADESALES,9,15,2020-02-27,,,0.6252,2024-11-12 20:04:46.749880,2024-11-12 20:04:46.749887
524,4,GRR90005061,Alda De Moura,ALDADEMOURA,12,15,2021-09-20,,,0.8165,2024-11-12 20:04:46.755969,2024-11-12 20:04:46.755978
525,5,GRR67879598,Deise Silveira,DEISESILVEIRA,12,15,2023-03-03,,,0.498,2024-11-12 20:04:46.767122,2024-11-12 20:04:46.767130
526,5,GRR27614809,Carol Dutra,CAROLDUTRA,12,15,2023-03-03,,,0.8936,2024-11-12 20:04:46.772069,2024-11-12 20:04:46.772076
527,3,GRR81330953,Thiago Camargo,THIAGOCAMARGO,9,1,2016-01-01,,,0.1388,2024-11-12 20:04:43.868688,2024-11-12 20:04:43.868696
528,4,GRR45385927,Jeferson Carvalho,JEFERSONCARVALHO,10,15,2021-09-20,,,0.9291,2024-11-12 20:04:46.782870,2024-11-12 20:04:46.782877
529,4,GRR56967971,Angelo Teles,ANGELOTELES,12,15,2020-02-15,,,0.473,2024-11-12 20:04:46.788012,2024-11-12 20:04:46.788019
530,4,GRR06481418,Adriane Borges,ADRIANEBORGES,12,15,2022-04-01,,,0.602,2024-11-12 20:04:46.793166,2024-11-12 20:04:46.793175
531,4,GRR01243637,Elisabeth Messias,ELISABETHMESSIAS,12,15,2017-01-12,,,0.5089,2024-11-12 20:04:46.798902,2024-11-12 20:04:46.798909
532,4,GRR07823452,Osmar Bastos,OSMARBASTOS,9,15,2017-12-11,,,0.9237,2024-11-12 20:04:46.804275,2024-11-12 20:04:46.804282
